id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes
287751345,2033,1729784346,3846,"{'contestId': 2033, 'index': 'F', 'name': ""Kosuke's Sloth"", 'type': 'PROGRAMMING', 'rating': 1800, 'tags': ['brute force', 'math', 'number theory']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,19,93,102400
287722860,2033,1729782563,2063,"{'contestId': 2033, 'index': 'E', 'name': 'Sakurako, Kosuke, and the Permutation', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['brute force', 'data structures', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'math']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,12,312,12185600
287707142,2033,1729781670,1170,"{'contestId': 2033, 'index': 'D', 'name': ""Kousuke's Assignment"", 'type': 'PROGRAMMING', 'rating': 1300, 'tags': ['data structures', 'dp', 'dsu', 'greedy', 'math']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,56,217,819200
287700959,2033,1729781364,864,"{'contestId': 2033, 'index': 'C', 'name': ""Sakurako's Field Trip"", 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['dp', 'greedy', 'two pointers']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,4,78,102400
287692683,2033,1729781016,516,"{'contestId': 2033, 'index': 'B', 'name': 'Sakurako and Water', 'type': 'PROGRAMMING', 'rating': 900, 'tags': ['brute force', 'constructive algorithms', 'greedy']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,3,140,2150400
287681980,2033,1729780691,191,"{'contestId': 2033, 'index': 'A', 'name': 'Sakurako and Kosuke', 'type': 'PROGRAMMING', 'rating': 800, 'tags': ['constructive algorithms', 'implementation', 'math']}","{'contestId': 2033, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'startTimeSeconds': 1729780500}",C++17 (GCC 7-32),SKIPPED,TESTS,2,46,102400
287487519,104090,1729675735,2147483647,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1670126400}",C++17 (GCC 7-32),OK,TESTS,53,155,307200
287487077,104090,1729675529,2147483647,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1670126400}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,92,0
287478191,104090,1729671141,17541,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,296,102400
287477609,104090,1729670862,17262,"{'contestId': 104090, 'index': 'C', 'name': 'No Bug No Game', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,6,218,144793600
287477574,104090,1729670843,17243,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,499,102400
287477492,104090,1729670803,17203,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,139,102400
287477427,104090,1729670766,17166,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,3,156,102400
287476351,104090,1729670231,16631,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,546,102400
287476225,104090,1729670172,16572,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,139,0
287476159,104090,1729670140,16540,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0
287475826,104090,1729669964,16364,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,5,202,102400
287475331,104090,1729669688,16088,"{'contestId': 104090, 'index': 'C', 'name': 'No Bug No Game', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,6,171,144793600
287474947,104090,1729669464,15864,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,342,102400
287474885,104090,1729669431,15831,"{'contestId': 104090, 'index': 'G', 'name': 'Subgraph Isomorphism', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,249,1638400
287472860,104090,1729668338,14738,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,0
287471631,104090,1729667687,14087,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,0,30,0
287468815,104090,1729666176,12576,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),TIME_LIMIT_EXCEEDED,TESTS,3,1000,11571200
287466659,104090,1729665009,11409,"{'contestId': 104090, 'index': 'I', 'name': 'Guess Cycle Length', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,46,0
287465234,104090,1729664252,10652,"{'contestId': 104090, 'index': 'C', 'name': 'No Bug No Game', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,1,109,0
287458373,104090,1729659512,5912,"{'contestId': 104090, 'index': 'A', 'name': 'Modulo Ruins the Legend', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),OK,TESTS,22,62,102400
287457280,104090,1729658625,5025,"{'contestId': 104090, 'index': 'K', 'name': 'Master of Both', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),OK,TESTS,25,187,449126400
287457143,104090,1729658498,4898,"{'contestId': 104090, 'index': 'K', 'name': 'Master of Both', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),WRONG_ANSWER,TESTS,2,171,449126400
287457107,104090,1729658456,4856,"{'contestId': 104090, 'index': 'K', 'name': 'Master of Both', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),RUNTIME_ERROR,TESTS,1,46,409600
287452829,104090,1729654420,820,"{'contestId': 104090, 'index': 'D', 'name': 'Money Game', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),OK,TESTS,17,562,102400
287452683,104090,1729654254,654,"{'contestId': 104090, 'index': 'F', 'name': 'Da Mi Lao Shi Ai Kan De', 'type': 'PROGRAMMING', 'tags': []}","{'contestId': 104090, 'members': [{'handle': 'Jarvis_Z'}, {'handle': 'Jiangnan111'}, {'handle': 'FXLY_awa'}], 'participantType': 'VIRTUAL', 'teamId': 167632, 'teamName': 'Surrounded by 2D apes', 'ghost': False, 'startTimeSeconds': 1729653600}",C++20 (GCC 13-64),OK,TESTS,15,61,102400
287183691,128,1729506102,2147483647,"{'contestId': 128, 'index': 'D', 'name': 'Numbers', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['constructive algorithms', 'implementation']}","{'contestId': 128, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1321337400}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,5,122,102400
287181757,57,1729505084,2147483647,"{'contestId': 57, 'index': 'C', 'name': 'Array', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1900, 'tags': ['combinatorics', 'math']}","{'contestId': 57, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1295971200}",C++17 (GCC 7-32),OK,TESTS,54,280,921600
287093102,148,1729441628,2147483647,"{'contestId': 148, 'index': 'D', 'name': 'Bag of mice', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['dp', 'games', 'math', 'probabilities']}","{'contestId': 148, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1328198400}",C++17 (GCC 7-32),OK,TESTS,61,124,8294400
287092827,148,1729441519,2147483647,"{'contestId': 148, 'index': 'D', 'name': 'Bag of mice', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['dp', 'games', 'math', 'probabilities']}","{'contestId': 148, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1328198400}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,122,8192000
287092574,148,1729441407,2147483647,"{'contestId': 148, 'index': 'D', 'name': 'Bag of mice', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['dp', 'games', 'math', 'probabilities']}","{'contestId': 148, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1328198400}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,4,124,8192000
287092110,148,1729441190,2147483647,"{'contestId': 148, 'index': 'D', 'name': 'Bag of mice', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1800, 'tags': ['dp', 'games', 'math', 'probabilities']}","{'contestId': 148, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1328198400}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,2000,102400
286997132,2024,1729420068,4968,"{'contestId': 2024, 'index': 'D', 'name': 'Skipping', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1700, 'tags': ['constructive algorithms', 'data structures', 'divide and conquer', 'dp', 'flows', 'graphs', 'greedy', 'implementation', 'shortest paths']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++17 (GCC 7-32),OK,TESTS,26,499,37376000
286956753,2024,1729417562,2462,"{'contestId': 2024, 'index': 'C', 'name': 'Concatenation of Arrays', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1300, 'tags': ['constructive algorithms', 'greedy', 'sortings']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++20 (GCC 13-64),OK,TESTS,8,124,102400
286945001,2024,1729417467,2367,"{'contestId': 2024, 'index': 'C', 'name': 'Concatenation of Arrays', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1300, 'tags': ['constructive algorithms', 'greedy', 'sortings']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++20 (GCC 13-64),WRONG_ANSWER,PRETESTS,1,77,0
286926953,2024,1729416517,1417,"{'contestId': 2024, 'index': 'C', 'name': 'Concatenation of Arrays', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1300, 'tags': ['constructive algorithms', 'greedy', 'sortings']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++20 (GCC 13-64),WRONG_ANSWER,PRETESTS,1,31,102400
286919336,2024,1729415978,878,"{'contestId': 2024, 'index': 'B', 'name': 'Buying Lemonade', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['binary search', 'constructive algorithms', 'sortings']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++20 (GCC 13-64),OK,TESTS,21,124,1638400
286909034,2024,1729415417,317,"{'contestId': 2024, 'index': 'A', 'name': 'Profitable Interest Rate', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['greedy', 'math']}","{'contestId': 2024, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 483, 'startTimeSeconds': 1729415100}",C++20 (GCC 13-64),OK,TESTS,3,93,102400
286882097,476,1729405335,2147483647,"{'contestId': 476, 'index': 'C', 'name': 'Dreamoon and Sums', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1600, 'tags': ['math']}","{'contestId': 476, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1413122400}",C++20 (GCC 13-64),OK,TESTS,59,62,102400
286880095,476,1729404370,2147483647,"{'contestId': 476, 'index': 'D', 'name': 'Dreamoon and Sets', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1900, 'tags': ['constructive algorithms', 'greedy', 'math']}","{'contestId': 476, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1413122400}",C++20 (GCC 13-64),OK,TESTS,26,46,102400
286876364,2030,1729402551,2147483647,"{'contestId': 2030, 'index': 'D', 'name': ""QED's Favorite Permutation"", 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1700, 'tags': ['data structures', 'implementation', 'sortings']}","{'contestId': 2030, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1729346700}",C++20 (GCC 13-64),OK,TESTS,26,281,5017600
286753773,2030,1729348519,1819,"{'contestId': 2030, 'index': 'C', 'name': 'A TRUE Battle', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['brute force', 'games', 'greedy']}","{'contestId': 2030, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 321, 'startTimeSeconds': 1729346700}",C++20 (GCC 13-64),OK,TESTS,11,77,1638400
286752869,2030,1729348469,1769,"{'contestId': 2030, 'index': 'C', 'name': 'A TRUE Battle', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['brute force', 'games', 'greedy']}","{'contestId': 2030, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 321, 'startTimeSeconds': 1729346700}",C++20 (GCC 13-64),WRONG_ANSWER,PRETESTS,1,46,1638400
286723498,2030,1729347114,414,"{'contestId': 2030, 'index': 'B', 'name': 'Minimise Oneness', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['combinatorics', 'constructive algorithms', 'games', 'math']}","{'contestId': 2030, 'members': [{'handle': 'Jiangnan111'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 321, 'startTimeSeconds': 1729346700}",C++20 (GCC 13-64),OK,TESTS,4,62,1638400
